"time","2 client - client_0/train_loss","2 client - client_0/train_loss__MIN","2 client - client_0/train_loss__MAX","2 client - _step","2 client - _step__MIN","2 client - _step__MAX"
"24101","2.9197633266448975","2.9197633266448975","2.9197633266448975","14089","14089","14089"
"24103","3.1591906547546387","3.1591906547546387","3.1591906547546387","14090","14090","14090"
"24106","2.9536125659942627","2.9536125659942627","2.9536125659942627","14095","14095","14095"
"24109","3.0038881301879883","3.0038881301879883","3.0038881301879883","14096","14096","14096"
"24111","3.0427021980285645","3.0427021980285645","3.0427021980285645","14097","14097","14097"
"24114","2.7860095500946045","2.7860095500946045","2.7860095500946045","14098","14098","14098"
"24117","2.878305435180664","2.878305435180664","2.878305435180664","14103","14103","14103"
"24120","2.9513328075408936","2.9513328075408936","2.9513328075408936","14104","14104","14104"
"24122","2.874171257019043","2.874171257019043","2.874171257019043","14105","14105","14105"
"24125","3.0886666774749756","3.0886666774749756","3.0886666774749756","14109","14109","14109"
"24128","2.9940457344055176","2.9940457344055176","2.9940457344055176","14110","14110","14110"
"24130","2.7977864742279053","2.7977864742279053","2.7977864742279053","14111","14111","14111"
"24133","3.1393401622772217","3.1393401622772217","3.1393401622772217","14112","14112","14112"
"24139","2.952915906906128","2.952915906906128","2.952915906906128","14118","14118","14118"
"24141","2.9948129653930664","2.9948129653930664","2.9948129653930664","14119","14119","14119"
"24144","3.554669141769409","3.554669141769409","3.554669141769409","14120","14120","14120"
"24147","3.137176752090454","3.137176752090454","3.137176752090454","14124","14124","14124"
"24150","2.9851582050323486","2.9851582050323486","2.9851582050323486","14125","14125","14125"
"24152","2.948093891143799","2.948093891143799","2.948093891143799","14126","14126","14126"
"24155","3.1086771488189697","3.1086771488189697","3.1086771488189697","14131","14131","14131"
"24158","2.721776247024536","2.721776247024536","2.721776247024536","14132","14132","14132"
"24160","2.9053285121917725","2.9053285121917725","2.9053285121917725","14133","14133","14133"
"24163","3.0615406036376953","3.0615406036376953","3.0615406036376953","14134","14134","14134"
"24166","2.401677131652832","2.401677131652832","2.401677131652832","14139","14139","14139"
"24171","2.869866371154785","2.869866371154785","2.869866371154785","14141","14141","14141"
"24174","2.6513195037841797","2.6513195037841797","2.6513195037841797","14142","14142","14142"
"24177","2.821126937866211","2.821126937866211","2.821126937866211","14146","14146","14146"
"24182","2.8655614852905273","2.8655614852905273","2.8655614852905273","14148","14148","14148"
"24188","2.787642240524292","2.787642240524292","2.787642240524292","14154","14154","14154"
"24190","3.0766541957855225","3.0766541957855225","3.0766541957855225","14155","14155","14155"
"24193","2.8919577598571777","2.8919577598571777","2.8919577598571777","14156","14156","14156"
"24196","3.256378650665283","3.256378650665283","3.256378650665283","14161","14161","14161"
"24198","3.2919392585754395","3.2919392585754395","3.2919392585754395","14162","14162","14162"
"24201","2.820570468902588","2.820570468902588","2.820570468902588","14163","14163","14163"
"24207","2.8057854175567627","2.8057854175567627","2.8057854175567627","14168","14168","14168"
"24209","2.9798479080200195","2.9798479080200195","2.9798479080200195","14169","14169","14169"
"24212","3.0107526779174805","3.0107526779174805","3.0107526779174805","14170","14170","14170"
"24215","2.8824944496154785","2.8824944496154785","2.8824944496154785","14175","14175","14175"
"24218","2.856782913208008","2.856782913208008","2.856782913208008","14176","14176","14176"
"24220","2.948518991470337","2.948518991470337","2.948518991470337","14177","14177","14177"
"24223","2.999035358428955","2.999035358428955","2.999035358428955","14178","14178","14178"
"24226","2.995619058609009","2.995619058609009","2.995619058609009","14183","14183","14183"
"24228","3.0619254112243652","3.0619254112243652","3.0619254112243652","14184","14184","14184"
"24234","3.001466989517212","3.001466989517212","3.001466989517212","14186","14186","14186"
"24237","3.002295732498169","3.002295732498169","3.002295732498169","14190","14190","14190"
"24239","3.1096558570861816","3.1096558570861816","3.1096558570861816","14191","14191","14191"
"24245","2.9152512550354004","2.9152512550354004","2.9152512550354004","14197","14197","14197"
"24250","2.9891486167907715","2.9891486167907715","2.9891486167907715","14199","14199","14199"
"24253","3.190347671508789","3.190347671508789","3.190347671508789","14200","14200","14200"
"24256","3.7663211822509766","3.7663211822509766","3.7663211822509766","14204","14204","14204"
"24258","2.8672986030578613","2.8672986030578613","2.8672986030578613","14205","14205","14205"
"24261","2.775296211242676","2.775296211242676","2.775296211242676","14206","14206","14206"
"24264","3.047642230987549","3.047642230987549","3.047642230987549","14207","14207","14207"
"24269","2.9334301948547363","2.9334301948547363","2.9334301948547363","14213","14213","14213"
"24272","2.7167482376098633","2.7167482376098633","2.7167482376098633","14214","14214","14214"
"24275","3.0399413108825684","3.0399413108825684","3.0399413108825684","14215","14215","14215"
"24277","3.240119218826294","3.240119218826294","3.240119218826294","14220","14220","14220"
"24280","2.8948614597320557","2.8948614597320557","2.8948614597320557","14221","14221","14221"
"24283","3.138925313949585","3.138925313949585","3.138925313949585","14222","14222","14222"
"24286","3.0891523361206055","3.0891523361206055","3.0891523361206055","14226","14226","14226"
"24288","3.651768207550049","3.651768207550049","3.651768207550049","14227","14227","14227"
"24291","3.089509963989258","3.089509963989258","3.089509963989258","14228","14228","14228"
"24294","3.0591983795166016","3.0591983795166016","3.0591983795166016","14229","14229","14229"
"24296","2.8536386489868164","2.8536386489868164","2.8536386489868164","14234","14234","14234"
"24299","3.0920071601867676","3.0920071601867676","3.0920071601867676","14235","14235","14235"
"24302","2.991522789001465","2.991522789001465","2.991522789001465","14236","14236","14236"
"24307","2.6189894676208496","2.6189894676208496","2.6189894676208496","14242","14242","14242"
"24310","3.0242021083831787","3.0242021083831787","3.0242021083831787","14243","14243","14243"
"24313","2.9315848350524902","2.9315848350524902","2.9315848350524902","14244","14244","14244"
"24318","3.0633816719055176","3.0633816719055176","3.0633816719055176","14249","14249","14249"
"24321","2.8951056003570557","2.8951056003570557","2.8951056003570557","14250","14250","14250"
"24324","2.7825560569763184","2.7825560569763184","2.7825560569763184","14251","14251","14251"
"24329","3.2236063480377197","3.2236063480377197","3.2236063480377197","14257","14257","14257"
"24332","3.0611870288848877","3.0611870288848877","3.0611870288848877","14258","14258","14258"
"24337","3.1573257446289062","3.1573257446289062","3.1573257446289062","14264","14264","14264"
"24340","3.0311293601989746","3.0311293601989746","3.0311293601989746","14265","14265","14265"
"24343","3.084865093231201","3.084865093231201","3.084865093231201","14266","14266","14266"
"24345","3.011619806289673","3.011619806289673","3.011619806289673","14270","14270","14270"
"24348","2.9082512855529785","2.9082512855529785","2.9082512855529785","14271","14271","14271"
"24351","2.9967234134674072","2.9967234134674072","2.9967234134674072","14272","14272","14272"
"24354","2.9556665420532227","2.9556665420532227","2.9556665420532227","14273","14273","14273"
"24356","3.041877269744873","3.041877269744873","3.041877269744873","14278","14278","14278"
"24359","2.932914972305298","2.932914972305298","2.932914972305298","14279","14279","14279"
"24362","3.224544048309326","3.224544048309326","3.224544048309326","14280","14280","14280"
"24364","2.899257183074951","2.899257183074951","2.899257183074951","14281","14281","14281"
"24367","3.0554192066192627","3.0554192066192627","3.0554192066192627","14285","14285","14285"
"24370","3.0071334838867188","3.0071334838867188","3.0071334838867188","14286","14286","14286"
"24373","3.006967067718506","3.006967067718506","3.006967067718506","14287","14287","14287"
"24375","3.151716709136963","3.151716709136963","3.151716709136963","14292","14292","14292"
"24378","2.976092576980591","2.976092576980591","2.976092576980591","14293","14293","14293"
"24381","3.03971004486084","3.03971004486084","3.03971004486084","14294","14294","14294"
"24384","2.7367255687713623","2.7367255687713623","2.7367255687713623","14295","14295","14295"
"24386","2.956376075744629","2.956376075744629","2.956376075744629","14300","14300","14300"
"24389","3.047670841217041","3.047670841217041","3.047670841217041","14301","14301","14301"
"24392","3.2686681747436523","3.2686681747436523","3.2686681747436523","14302","14302","14302"
"24394","3.073965072631836","3.073965072631836","3.073965072631836","14303","14303","14303"
"24397","2.9559502601623535","2.9559502601623535","2.9559502601623535","14307","14307","14307"
"24400","3.172379493713379","3.172379493713379","3.172379493713379","14308","14308","14308"
"24403","2.942711353302002","2.942711353302002","2.942711353302002","14309","14309","14309"
"24408","2.931922435760498","2.931922435760498","2.931922435760498","14315","14315","14315"
"24411","2.9557642936706543","2.9557642936706543","2.9557642936706543","14316","14316","14316"
"24413","3.1094274520874023","3.1094274520874023","3.1094274520874023","14317","14317","14317"
"24416","3.008204936981201","3.008204936981201","3.008204936981201","14322","14322","14322"
"24419","2.8596513271331787","2.8596513271331787","2.8596513271331787","14323","14323","14323"
"24422","3.260817527770996","3.260817527770996","3.260817527770996","14324","14324","14324"
"24424","2.8029351234436035","2.8029351234436035","2.8029351234436035","14325","14325","14325"
"24430","2.894956588745117","2.894956588745117","2.894956588745117","14330","14330","14330"
"24435","3.0012776851654053","3.0012776851654053","3.0012776851654053","14336","14336","14336"
"24438","3.585275650024414","3.585275650024414","3.585275650024414","14337","14337","14337"
"24441","2.858639717102051","2.858639717102051","2.858639717102051","14338","14338","14338"
"24443","3.253683090209961","3.253683090209961","3.253683090209961","14339","14339","14339"
"24449","3.15551495552063","3.15551495552063","3.15551495552063","14345","14345","14345"
"24452","3.1675987243652344","3.1675987243652344","3.1675987243652344","14346","14346","14346"
"24454","3.1296274662017822","3.1296274662017822","3.1296274662017822","14347","14347","14347"
"24457","2.83858585357666","2.83858585357666","2.83858585357666","14351","14351","14351"
"24460","2.8343915939331055","2.8343915939331055","2.8343915939331055","14352","14352","14352"
"24462","2.9693450927734375","2.9693450927734375","2.9693450927734375","14353","14353","14353"
"24468","2.7794368267059326","2.7794368267059326","2.7794368267059326","14359","14359","14359"
"24471","3.020453929901123","3.020453929901123","3.020453929901123","14360","14360","14360"
"24473","2.5383362770080566","2.5383362770080566","2.5383362770080566","14361","14361","14361"
"24476","3.7428059577941895","3.7428059577941895","3.7428059577941895","14365","14365","14365"
"24479","2.901261806488037","2.901261806488037","2.901261806488037","14366","14366","14366"
"24481","2.7296676635742188","2.7296676635742188","2.7296676635742188","14367","14367","14367"
"24484","2.961216688156128","2.961216688156128","2.961216688156128","14368","14368","14368"
"24490","2.9994373321533203","2.9994373321533203","2.9994373321533203","14374","14374","14374"
"24492","2.38043475151062","2.38043475151062","2.38043475151062","14375","14375","14375"
"24495","2.9791903495788574","2.9791903495788574","2.9791903495788574","14376","14376","14376"
"24498","3.108083724975586","3.108083724975586","3.108083724975586","14381","14381","14381"
"24501","2.8659329414367676","2.8659329414367676","2.8659329414367676","14382","14382","14382"
"24503","3.1229774951934814","3.1229774951934814","3.1229774951934814","14383","14383","14383"
"24506","3.050687313079834","3.050687313079834","3.050687313079834","14387","14387","14387"
"24509","3.095831871032715","3.095831871032715","3.095831871032715","14388","14388","14388"
"24511","3.1092143058776855","3.1092143058776855","3.1092143058776855","14389","14389","14389"
"24514","2.992917776107788","2.992917776107788","2.992917776107788","14390","14390","14390"
"24517","3.3975744247436523","3.3975744247436523","3.3975744247436523","14395","14395","14395"
"24520","2.930631399154663","2.930631399154663","2.930631399154663","14396","14396","14396"
"24522","2.8809995651245117","2.8809995651245117","2.8809995651245117","14397","14397","14397"
"24525","2.9729933738708496","2.9729933738708496","2.9729933738708496","14398","14398","14398"
"24528","2.98521089553833","2.98521089553833","2.98521089553833","14403","14403","14403"
"24530","2.7778728008270264","2.7778728008270264","2.7778728008270264","14404","14404","14404"
"24533","2.925166606903076","2.925166606903076","2.925166606903076","14405","14405","14405"
"24536","3.1096789836883545","3.1096789836883545","3.1096789836883545","14409","14409","14409"
"24539","2.9774727821350098","2.9774727821350098","2.9774727821350098","14410","14410","14410"
"24676","3.04801082611084","3.04801082611084","3.04801082611084","14419","14419","14419"
"24678","3.022251605987549","3.022251605987549","3.022251605987549","14420","14420","14420"
"24681","2.868582248687744","2.868582248687744","2.868582248687744","14421","14421","14421"
"24684","2.9283804893493652","2.9283804893493652","2.9283804893493652","14422","14422","14422"
"24686","3.024566650390625","3.024566650390625","3.024566650390625","14427","14427","14427"
"24689","2.945549964904785","2.945549964904785","2.945549964904785","14428","14428","14428"
"24692","3.2263553142547607","3.2263553142547607","3.2263553142547607","14429","14429","14429"
"24694","3.1097545623779297","3.1097545623779297","3.1097545623779297","14430","14430","14430"
"24697","2.786039352416992","2.786039352416992","2.786039352416992","14434","14434","14434"
"24700","2.947349786758423","2.947349786758423","2.947349786758423","14435","14435","14435"
"24703","2.9280714988708496","2.9280714988708496","2.9280714988708496","14436","14436","14436"
"24705","3.0968713760375977","3.0968713760375977","3.0968713760375977","14437","14437","14437"
"24711","2.8364038467407227","2.8364038467407227","2.8364038467407227","14443","14443","14443"
"24713","2.8563714027404785","2.8563714027404785","2.8563714027404785","14444","14444","14444"
"24716","3.1372828483581543","3.1372828483581543","3.1372828483581543","14449","14449","14449"
"24719","2.8250834941864014","2.8250834941864014","2.8250834941864014","14450","14450","14450"
"24721","2.9425411224365234","2.9425411224365234","2.9425411224365234","14451","14451","14451"
"24724","3.0479612350463867","3.0479612350463867","3.0479612350463867","14452","14452","14452"
"24727","2.8776917457580566","2.8776917457580566","2.8776917457580566","14456","14456","14456"
"24730","2.5502676963806152","2.5502676963806152","2.5502676963806152","14457","14457","14457"
"24732","3.015892744064331","3.015892744064331","3.015892744064331","14458","14458","14458"
"24735","2.795609474182129","2.795609474182129","2.795609474182129","14459","14459","14459"
"24738","2.8504321575164795","2.8504321575164795","2.8504321575164795","14464","14464","14464"
"24741","2.857342004776001","2.857342004776001","2.857342004776001","14465","14465","14465"
"24743","3.4544920921325684","3.4544920921325684","3.4544920921325684","14466","14466","14466"
"24746","2.9672842025756836","2.9672842025756836","2.9672842025756836","14471","14471","14471"
"24749","3.0296034812927246","3.0296034812927246","3.0296034812927246","14472","14472","14472"
"24751","2.6353557109832764","2.6353557109832764","2.6353557109832764","14473","14473","14473"
"24754","2.967672109603882","2.967672109603882","2.967672109603882","14474","14474","14474"
"24757","2.9234519004821777","2.9234519004821777","2.9234519004821777","14478","14478","14478"
"24760","3.072240114212036","3.072240114212036","3.072240114212036","14479","14479","14479"
"24762","3.0784177780151367","3.0784177780151367","3.0784177780151367","14480","14480","14480"
"24765","3.0103037357330322","3.0103037357330322","3.0103037357330322","14481","14481","14481"
"24768","2.980886936187744","2.980886936187744","2.980886936187744","14486","14486","14486"
"24770","2.83687162399292","2.83687162399292","2.83687162399292","14487","14487","14487"
"24773","2.866136074066162","2.866136074066162","2.866136074066162","14488","14488","14488"
"24776","3.0266361236572266","3.0266361236572266","3.0266361236572266","14492","14492","14492"
"24779","2.943357467651367","2.943357467651367","2.943357467651367","14493","14493","14493"
"24781","3.1236367225646973","3.1236367225646973","3.1236367225646973","14494","14494","14494"
"24787","2.8570587635040283","2.8570587635040283","2.8570587635040283","14500","14500","14500"
"24789","2.946286678314209","2.946286678314209","2.946286678314209","14501","14501","14501"
"24792","3.131033420562744","3.131033420562744","3.131033420562744","14502","14502","14502"
"24795","3.0420610904693604","3.0420610904693604","3.0420610904693604","14503","14503","14503"
"24798","3.1737890243530273","3.1737890243530273","3.1737890243530273","14508","14508","14508"
"24800","2.744523286819458","2.744523286819458","2.744523286819458","14509","14509","14509"
"24803","2.9516029357910156","2.9516029357910156","2.9516029357910156","14510","14510","14510"
"24808","2.8017756938934326","2.8017756938934326","2.8017756938934326","14515","14515","14515"
"24811","3.2617340087890625","3.2617340087890625","3.2617340087890625","14516","14516","14516"
"24814","2.966203212738037","2.966203212738037","2.966203212738037","14517","14517","14517"
"24817","2.8808367252349854","2.8808367252349854","2.8808367252349854","14522","14522","14522"
"24819","2.9355413913726807","2.9355413913726807","2.9355413913726807","14523","14523","14523"
"24822","3.3456101417541504","3.3456101417541504","3.3456101417541504","14524","14524","14524"
"24825","2.8568172454833984","2.8568172454833984","2.8568172454833984","14525","14525","14525"
"24827","3.2102909088134766","3.2102909088134766","3.2102909088134766","14530","14530","14530"
"24830","3.0045928955078125","3.0045928955078125","3.0045928955078125","14531","14531","14531"
"24836","3.0079946517944336","3.0079946517944336","3.0079946517944336","14533","14533","14533"
"24838","2.9081859588623047","2.9081859588623047","2.9081859588623047","14537","14537","14537"
"24841","3.0072782039642334","3.0072782039642334","3.0072782039642334","14538","14538","14538"
"24844","2.9384891986846924","2.9384891986846924","2.9384891986846924","14539","14539","14539"
"24849","3.191584587097168","3.191584587097168","3.191584587097168","14545","14545","14545"
"24852","3.412743330001831","3.412743330001831","3.412743330001831","14546","14546","14546"
"24855","3.0400214195251465","3.0400214195251465","3.0400214195251465","14547","14547","14547"
"24857","3.041809320449829","3.041809320449829","3.041809320449829","14552","14552","14552"
"24860","3.1104307174682617","3.1104307174682617","3.1104307174682617","14553","14553","14553"
"24863","3.2613987922668457","3.2613987922668457","3.2613987922668457","14554","14554","14554"
"24866","2.663463592529297","2.663463592529297","2.663463592529297","14555","14555","14555"
"24868","3.073333740234375","3.073333740234375","3.073333740234375","14559","14559","14559"
"24871","3.074920177459717","3.074920177459717","3.074920177459717","14560","14560","14560"
"24874","2.831313133239746","2.831313133239746","2.831313133239746","14561","14561","14561"
"24876","2.7759687900543213","2.7759687900543213","2.7759687900543213","14566","14566","14566"
"24879","3.064276695251465","3.064276695251465","3.064276695251465","14567","14567","14567"
"24882","2.577763557434082","2.577763557434082","2.577763557434082","14568","14568","14568"
"24885","3.1637561321258545","3.1637561321258545","3.1637561321258545","14569","14569","14569"
"24887","3.126835346221924","3.126835346221924","3.126835346221924","14574","14574","14574"
"24890","3.222043037414551","3.222043037414551","3.222043037414551","14575","14575","14575"
"24893","2.9746906757354736","2.9746906757354736","2.9746906757354736","14576","14576","14576"
"24896","3.164661407470703","3.164661407470703","3.164661407470703","14577","14577","14577"
"24898","2.843625068664551","2.843625068664551","2.843625068664551","14581","14581","14581"
"24901","2.879153251647949","2.879153251647949","2.879153251647949","14582","14582","14582"
"24904","3.1420788764953613","3.1420788764953613","3.1420788764953613","14583","14583","14583"
"24906","2.9643828868865967","2.9643828868865967","2.9643828868865967","14588","14588","14588"
"24909","3.140761375427246","3.140761375427246","3.140761375427246","14589","14589","14589"
"24915","3.518833637237549","3.518833637237549","3.518833637237549","14591","14591","14591"
"24917","2.7396111488342285","2.7396111488342285","2.7396111488342285","14595","14595","14595"
"24920","3.0924618244171143","3.0924618244171143","3.0924618244171143","14596","14596","14596"
"24923","2.8844285011291504","2.8844285011291504","2.8844285011291504","14597","14597","14597"
"24925","2.956113338470459","2.956113338470459","2.956113338470459","14598","14598","14598"
"24928","2.7415690422058105","2.7415690422058105","2.7415690422058105","14603","14603","14603"
"24931","2.815560817718506","2.815560817718506","2.815560817718506","14604","14604","14604"
"24934","3.051271915435791","3.051271915435791","3.051271915435791","14605","14605","14605"
"24939","3.095449447631836","3.095449447631836","3.095449447631836","14611","14611","14611"
"24942","2.790316104888916","2.790316104888916","2.790316104888916","14612","14612","14612"
"24945","3.4468770027160645","3.4468770027160645","3.4468770027160645","14613","14613","14613"
"24953","3.1178178787231445","3.1178178787231445","3.1178178787231445","14619","14619","14619"
"24955","3.0923070907592773","3.0923070907592773","3.0923070907592773","14620","14620","14620"
"24958","3.0154361724853516","3.0154361724853516","3.0154361724853516","14625","14625","14625"
"24961","3.3508787155151367","3.3508787155151367","3.3508787155151367","14626","14626","14626"
"24964","2.843496322631836","2.843496322631836","2.843496322631836","14627","14627","14627"
"24966","2.9102957248687744","2.9102957248687744","2.9102957248687744","14632","14632","14632"
"24969","2.8704214096069336","2.8704214096069336","2.8704214096069336","14633","14633","14633"
"24974","3.029444932937622","3.029444932937622","3.029444932937622","14635","14635","14635"
"24977","3.0435876846313477","3.0435876846313477","3.0435876846313477","14639","14639","14639"
"24980","2.928717851638794","2.928717851638794","2.928717851638794","14640","14640","14640"
"24983","2.7527272701263428","2.7527272701263428","2.7527272701263428","14641","14641","14641"
"24985","2.951613426208496","2.951613426208496","2.951613426208496","14642","14642","14642"
"24988","3.126765727996826","3.126765727996826","3.126765727996826","14647","14647","14647"
"24991","3.164825916290283","3.164825916290283","3.164825916290283","14648","14648","14648"
"24996","2.724747657775879","2.724747657775879","2.724747657775879","14653","14653","14653"
"24999","2.9220476150512695","2.9220476150512695","2.9220476150512695","14654","14654","14654"
"25002","2.9272265434265137","2.9272265434265137","2.9272265434265137","14655","14655","14655"
"25004","3.062605381011963","3.062605381011963","3.062605381011963","14656","14656","14656"
"25007","2.997931480407715","2.997931480407715","2.997931480407715","14661","14661","14661"
"25010","2.734348773956299","2.734348773956299","2.734348773956299","14662","14662","14662"
"25013","2.680148124694824","2.680148124694824","2.680148124694824","14663","14663","14663"
"25018","2.871951103210449","2.871951103210449","2.871951103210449","14669","14669","14669"
"25021","2.922321319580078","2.922321319580078","2.922321319580078","14670","14670","14670"
"25023","2.986987829208374","2.986987829208374","2.986987829208374","14671","14671","14671"
"25026","2.7785868644714355","2.7785868644714355","2.7785868644714355","14675","14675","14675"
"25029","3.028553009033203","3.028553009033203","3.028553009033203","14676","14676","14676"
"25032","2.683089256286621","2.683089256286621","2.683089256286621","14677","14677","14677"
"25034","3.077021360397339","3.077021360397339","3.077021360397339","14678","14678","14678"
"25037","2.8188631534576416","2.8188631534576416","2.8188631534576416","14683","14683","14683"
"25040","2.9954452514648438","2.9954452514648438","2.9954452514648438","14684","14684","14684"
"25048","3.033853530883789","3.033853530883789","3.033853530883789","14691","14691","14691"
"25053","3.0251576900482178","3.0251576900482178","3.0251576900482178","14693","14693","14693"
"25056","2.8213088512420654","2.8213088512420654","2.8213088512420654","14697","14697","14697"
"25059","3.4640331268310547","3.4640331268310547","3.4640331268310547","14698","14698","14698"
"25062","3.1204023361206055","3.1204023361206055","3.1204023361206055","14699","14699","14699"
"25064","2.7693872451782227","2.7693872451782227","2.7693872451782227","14700","14700","14700"
"25067","3.327937364578247","3.327937364578247","3.327937364578247","14705","14705","14705"
"25070","2.9706881046295166","2.9706881046295166","2.9706881046295166","14706","14706","14706"
"25072","3.3098013401031494","3.3098013401031494","3.3098013401031494","14707","14707","14707"
"25075","2.9079272747039795","2.9079272747039795","2.9079272747039795","14708","14708","14708"
"25078","3.10530948638916","3.10530948638916","3.10530948638916","14712","14712","14712"
"25081","3.0322952270507812","3.0322952270507812","3.0322952270507812","14713","14713","14713"
"25083","2.8885886669158936","2.8885886669158936","2.8885886669158936","14714","14714","14714"
"25086","2.9173834323883057","2.9173834323883057","2.9173834323883057","14719","14719","14719"
"25089","2.953455686569214","2.953455686569214","2.953455686569214","14720","14720","14720"
"25097","2.929779529571533","2.929779529571533","2.929779529571533","14727","14727","14727"
"25100","2.9064245223999023","2.9064245223999023","2.9064245223999023","14728","14728","14728"
"25105","2.7510085105895996","2.7510085105895996","2.7510085105895996","14730","14730","14730"
"25108","3.131783962249756","3.131783962249756","3.131783962249756","14734","14734","14734"
"25110","2.9882588386535645","2.9882588386535645","2.9882588386535645","14735","14735","14735"
"25113","3.09489369392395","3.09489369392395","3.09489369392395","14736","14736","14736"
"25116","3.131162166595459","3.131162166595459","3.131162166595459","14741","14741","14741"
"25119","2.9778785705566406","2.9778785705566406","2.9778785705566406","14742","14742","14742"
"25124","2.9399609565734863","2.9399609565734863","2.9399609565734863","14744","14744","14744"
"25127","2.7952489852905273","2.7952489852905273","2.7952489852905273","14749","14749","14749"
"25132","2.947617530822754","2.947617530822754","2.947617530822754","14751","14751","14751"
"25135","3.0387959480285645","3.0387959480285645","3.0387959480285645","14752","14752","14752"
"25138","3.2941112518310547","3.2941112518310547","3.2941112518310547","14756","14756","14756"
"25140","2.965571880340576","2.965571880340576","2.965571880340576","14757","14757","14757"
"25143","3.14741849899292","3.14741849899292","3.14741849899292","14758","14758","14758"
"25146","3.0443367958068848","3.0443367958068848","3.0443367958068848","14759","14759","14759"
"25149","2.9331493377685547","2.9331493377685547","2.9331493377685547","14764","14764","14764"
"25157","3.1849637031555176","3.1849637031555176","3.1849637031555176","14771","14771","14771"
"25159","3.0042364597320557","3.0042364597320557","3.0042364597320557","14772","14772","14772"
"25162","3.0593461990356445","3.0593461990356445","3.0593461990356445","14773","14773","14773"
"25165","3.010439395904541","3.010439395904541","3.010439395904541","14774","14774","14774"
"25168","2.9005589485168457","2.9005589485168457","2.9005589485168457","14778","14778","14778"
"25170","3.008509874343872","3.008509874343872","3.008509874343872","14779","14779","14779"
"25173","3.3072309494018555","3.3072309494018555","3.3072309494018555","14780","14780","14780"
"25179","3.085923433303833","3.085923433303833","3.085923433303833","14786","14786","14786"
"25181","3.1060497760772705","3.1060497760772705","3.1060497760772705","14787","14787","14787"
"25184","2.9530062675476074","2.9530062675476074","2.9530062675476074","14788","14788","14788"
"25187","2.9821832180023193","2.9821832180023193","2.9821832180023193","14792","14792","14792"
"25319","2.795898199081421","2.795898199081421","2.795898199081421","14796","14796","14796"
"25322","2.9116616249084473","2.9116616249084473","2.9116616249084473","14797","14797","14797"
"25325","2.7306573390960693","2.7306573390960693","2.7306573390960693","14798","14798","14798"
"25327","2.8791303634643555","2.8791303634643555","2.8791303634643555","14803","14803","14803"
"25330","2.9068713188171387","2.9068713188171387","2.9068713188171387","14804","14804","14804"
"25333","2.898960828781128","2.898960828781128","2.898960828781128","14805","14805","14805"
"25336","2.9812119007110596","2.9812119007110596","2.9812119007110596","14806","14806","14806"
"25341","3.031519889831543","3.031519889831543","3.031519889831543","14812","14812","14812"
"25344","2.9788434505462646","2.9788434505462646","2.9788434505462646","14813","14813","14813"
"25346","2.990316867828369","2.990316867828369","2.990316867828369","14817","14817","14817"
"25349","3.0362448692321777","3.0362448692321777","3.0362448692321777","14818","14818","14818"
"25352","2.6842434406280518","2.6842434406280518","2.6842434406280518","14819","14819","14819"
"25357","2.8862171173095703","2.8862171173095703","2.8862171173095703","14825","14825","14825"
"25360","2.9044055938720703","2.9044055938720703","2.9044055938720703","14826","14826","14826"
"25362","2.742900848388672","2.742900848388672","2.742900848388672","14827","14827","14827"
"25365","3.08154296875","3.08154296875","3.08154296875","14828","14828","14828"
"25368","3.0553677082061768","3.0553677082061768","3.0553677082061768","14833","14833","14833"
"25371","2.828554391860962","2.828554391860962","2.828554391860962","14834","14834","14834"
"25376","2.6579785346984863","2.6579785346984863","2.6579785346984863","14839","14839","14839"
"25379","2.8864614963531494","2.8864614963531494","2.8864614963531494","14840","14840","14840"
"25381","2.9114553928375244","2.9114553928375244","2.9114553928375244","14841","14841","14841"
"25384","2.6744165420532227","2.6744165420532227","2.6744165420532227","14842","14842","14842"
"25387","2.997802734375","2.997802734375","2.997802734375","14847","14847","14847"
"25390","2.904811382293701","2.904811382293701","2.904811382293701","14848","14848","14848"
"25392","2.8304567337036133","2.8304567337036133","2.8304567337036133","14849","14849","14849"
"25395","3.048834800720215","3.048834800720215","3.048834800720215","14850","14850","14850"
"25398","2.8671560287475586","2.8671560287475586","2.8671560287475586","14855","14855","14855"
"25400","2.9879231452941895","2.9879231452941895","2.9879231452941895","14856","14856","14856"
"25406","2.7164840698242188","2.7164840698242188","2.7164840698242188","14858","14858","14858"
"25409","3.035566806793213","3.035566806793213","3.035566806793213","14862","14862","14862"
"25411","2.9957501888275146","2.9957501888275146","2.9957501888275146","14863","14863","14863"
"25417","2.85371732711792","2.85371732711792","2.85371732711792","14869","14869","14869"
"25419","2.9560375213623047","2.9560375213623047","2.9560375213623047","14870","14870","14870"
"25422","3.0271530151367188","3.0271530151367188","3.0271530151367188","14871","14871","14871"
"25428","2.8731532096862793","2.8731532096862793","2.8731532096862793","14876","14876","14876"
"25430","2.784566640853882","2.784566640853882","2.784566640853882","14877","14877","14877"
"25433","2.5736987590789795","2.5736987590789795","2.5736987590789795","14878","14878","14878"
"25436","3.026705741882324","3.026705741882324","3.026705741882324","14879","14879","14879"
"25438","2.696084499359131","2.696084499359131","2.696084499359131","14884","14884","14884"
"25444","2.8894712924957275","2.8894712924957275","2.8894712924957275","14886","14886","14886"
"25447","3.578334331512451","3.578334331512451","3.578334331512451","14891","14891","14891"
